,date,address,price,lat,lng,bedrooms,type,tenure,class
193,2019-06-27,"Hogarth House, 61, Apartment 2.2, Bartholomew Close, EC1A 7BF",883000,51.5182419,-0.0990134,,flat,leasehold,new_build
194,2018-09-07,"Dominion House, 59, Apartment 1.3, Bartholomew Close, EC1A 7BF",776000,51.5184871,-0.0986822,,flat,leasehold,new_build
195,2018-01-03,"Vicary House, 24, Apartment 3.1, Bartholomew Close, EC1A 7BB",735000,51.518154,-0.098603,,flat,leasehold,new_build
196,2018-03-28,"The Askew Building, 50, Apartment 4.3, Bartholomew Close, EC1A 7BD",738000,51.518864,-0.098559,,flat,leasehold,new_build
197,2018-01-04,"Vicary House, 24, Apartment 1.5, Bartholomew Close, EC1A 7BB",749700,51.518154,-0.098603,,flat,leasehold,new_build
198,2018-02-12,"The Askew Building, 50, Apartment 2.4, Bartholomew Close, EC1A 7BD",756600,51.518864,-0.098559,,flat,leasehold,new_build
199,2017-10-02,"The Underwood Building, 25, Apartment 0.1, Bartholomew Close, EC1A 7BB",762000,51.518154,-0.098603,,flat,leasehold,new_build
200,2018-02-12,"The Askew Building, 50, Apartment 3.4, Bartholomew Close, EC1A 7BD",766300,51.518864,-0.098559,,flat,leasehold,new_build
201,2018-02-08,"The Askew Building, 50, Apartment 0.4, Bartholomew Close, EC1A 7BD",775000,51.518864,-0.098559,,flat,leasehold,new_build
202,2018-01-03,"Vicary House, 24, Apartment 5.1, Bartholomew Close, EC1A 7BB",776550,51.518154,-0.098603,,flat,leasehold,new_build
203,2017-09-22,"The Underwood Building, 25, Apartment 1.1, Bartholomew Close, EC1A 7BB",824500,51.518154,-0.098603,,flat,leasehold,new_build
204,2018-08-31,"Dominion House, 59, Apartment 3.3, Bartholomew Close, EC1A 7BF",786000,51.5184871,-0.0986822,,flat,leasehold,new_build
205,2018-06-12,"Abernethy House, 47, Apartment 0.2, Bartholomew Close, EC1A 7BD",795000,51.5188086,-0.0986017,,flat,leasehold,new_build
206,2018-09-17,"Dominion House, 59, Apartment 2.3, Bartholomew Close, EC1A 7BF",798000,51.5184871,-0.0986822,,flat,leasehold,new_build
207,2017-12-15,"Vicary House, 24, Apartment 6.1, Bartholomew Close, EC1A 7BB",799000,51.518154,-0.098603,,flat,leasehold,new_build
208,2016-12-09,"Flat 4, St. Bartholomew House, 58, West Smithfield, EC1A 9DS",800000,51.518602,-0.100127,,flat,leasehold,new_build
209,2016-12-02,"Flat 8, St. Bartholomew House, 58, West Smithfield, EC1A 9DS",805000,51.518602,-0.100127,,flat,leasehold,new_build
210,2018-02-12,"The Askew Building, 50, Apartment 1.4, Bartholomew Close, EC1A 7BD",805000,51.518864,-0.098559,,flat,leasehold,new_build
211,2018-06-18,"Abernethy House, 47, Apartment 1.2, Bartholomew Close, EC1A 7BD",824500,51.5188086,-0.0986017,,flat,leasehold,new_build
212,2017-10-02,"The Underwood Building, 25, Apartment 5.1, Bartholomew Close, EC1A 7BB",880000,51.518154,-0.098603,,flat,leasehold,new_build
213,2020-04-17,"Percivall House, 64, Apartment 5.4, Bartholomew Close, EC1A 7BF",883500,51.5182419,-0.0990134,,flat,leasehold,new_build
214,2018-05-10,"Abernethy House, 47, Apartment 2.1, Bartholomew Close, EC1A 7BD",1300000,51.5188086,-0.0986017,,flat,leasehold,new_build
215,2017-12-19,"The Underwood Building, 25, Apartment 2.3, Bartholomew Close, EC1A 7BB",1060000,51.518154,-0.098603,,flat,leasehold,new_build
216,2017-12-21,"Vicary House, 24, Apartment 8.3, Bartholomew Close, EC1A 7BB",940800,51.518154,-0.098603,,flat,leasehold,new_build
217,2018-06-11,"Abernethy House, 47, Apartment 4.2, Bartholomew Close, EC1A 7BD",950000,51.5188086,-0.0986017,,flat,leasehold,new_build
218,2020-02-12,"The Levett Building, 50, Apartment 4.8, Little Britain, EC1A 7BR",950000,51.5183838,-0.099865,,flat,leasehold,new_build
219,2020-02-12,"The Levett Building, 50, Apartment 5.8, Little Britain, EC1A 7BR",964250,51.5183838,-0.099865,,flat,leasehold,new_build
220,2018-11-15,"Hogarth House, 61, Apartment 4.1, Bartholomew Close, EC1A 7BF",990000,51.5184468,-0.0990354,,flat,leasehold,new_build
221,2017-12-01,"The Underwood Building, 25, Apartment 0.2, Bartholomew Close, EC1A 7BB",997500,51.518154,-0.098603,,flat,leasehold,new_build
222,2017-10-02,"The Underwood Building, 25, Apartment 1.3, Bartholomew Close, EC1A 7BB",1040000,51.518154,-0.098603,,flat,leasehold,new_build
223,2017-09-28,"The Underwood Building, 25, Apartment 3.3, Bartholomew Close, EC1A 7BB",1081000,51.518154,-0.098603,,flat,leasehold,new_build
224,2018-04-06,"Vicary House, 24, Apartment 6.3, Bartholomew Close, EC1A 7BB",935000,51.518154,-0.098603,,flat,leasehold,new_build
225,2018-06-13,"Abernethy House, 47, Apartment 4.4, Bartholomew Close, EC1A 7BD",1100000,51.5188086,-0.0986017,,flat,leasehold,new_build
226,2019-06-28,"The Askew Building, 50, Apartment 0.5, Bartholomew Close, EC1A 7BD",1176500,51.5189086,-0.0985562,,flat,leasehold,new_build
227,2018-07-16,"Abernethy House, 47, Apartment 0.3, Bartholomew Close, EC1A 7BD",1180000,51.5188086,-0.0986017,,flat,leasehold,new_build
228,2018-07-04,"Abernethy House, 47, Apartment 1.1, Bartholomew Close, EC1A 7BD",1220000,51.5188086,-0.0986017,,flat,leasehold,new_build
229,2018-06-19,"Abernethy House, 47, Apartment 3.3, Bartholomew Close, EC1A 7BD",1235000,51.5188086,-0.0986017,,flat,leasehold,new_build
230,2018-06-20,"Abernethy House, 47, Apartment 0.1, Bartholomew Close, EC1A 7BD",1240000,51.5188086,-0.0986017,,flat,leasehold,new_build
231,2018-02-09,"The Askew Building, 50, Apartment 2.5, Bartholomew Close, EC1A 7BD",1265000,51.518864,-0.098559,,flat,leasehold,new_build
232,2020-02-12,"The Levett Building, 50, Apartment 3.8, Little Britain, EC1A 7BR",935750,51.5183838,-0.099865,,flat,leasehold,new_build
233,2020-02-13,"The Levett Building, 50, Apartment 5.7, Little Britain, EC1A 7BR",930000,51.5183838,-0.099865,,flat,leasehold,new_build
234,2020-04-17,"Percivall House, 64, Apartment 4.4, Bartholomew Close, EC1A 7BF",890000,51.5182419,-0.0990134,,flat,leasehold,new_build
235,2017-12-21,"Vicary House, 24, Apartment 7.2, Bartholomew Close, EC1A 7BB",895000,51.518154,-0.098603,,flat,leasehold,new_build
236,2018-01-03,"Vicary House, 24, Apartment 5.2, Bartholomew Close, EC1A 7BB",891198,51.518154,-0.098603,,flat,leasehold,new_build
237,2017-10-03,"The Underwood Building, 25, Apartment 2.2, Bartholomew Close, EC1A 7BB",891800,51.518154,-0.098603,,flat,leasehold,new_build
238,2018-01-03,"Vicary House, 24, Apartment 3.3, Bartholomew Close, EC1A 7BB",891800,51.518154,-0.098603,,flat,leasehold,new_build
239,2020-04-30,"The Levett Building, 50, Apartment 4.7, Little Britain, EC1A 7BR",892000,51.5183259,-0.0997634,,flat,leasehold,new_build
240,2018-01-02,"Vicary House, 24, Apartment 6.2, Bartholomew Close, EC1A 7BB",892848,51.518154,-0.098603,,flat,leasehold,new_build
241,2016-12-13,"Flat 15, St. Bartholomew House, 58, West Smithfield, EC1A 9DS",895000,51.518602,-0.100127,,flat,leasehold,new_build
242,2020-02-12,"The Levett Building, 50, Apartment 1.7, Little Britain, EC1A 7BR",895000,51.5183838,-0.099865,,flat,leasehold,new_build
243,2016-12-02,"Flat 9, St. Bartholomew House, 58, West Smithfield, EC1A 9DS",900000,51.518602,-0.100127,,flat,leasehold,new_build
244,2017-12-20,"Vicary House, 24, Apartment 7.3, Bartholomew Close, EC1A 7BB",926400,51.518154,-0.098603,,flat,leasehold,new_build
245,2016-12-13,"Flat 5, St. Bartholomew House, 58, West Smithfield, EC1A 9DS",900000,51.518602,-0.100127,,flat,leasehold,new_build
246,2017-10-03,"The Underwood Building, 25, Apartment 3.2, Bartholomew Close, EC1A 7BB",904540,51.518154,-0.098603,,flat,leasehold,new_build
247,2017-12-21,"Vicary House, 24, Apartment 4.2, Bartholomew Close, EC1A 7BB",905000,51.518154,-0.098603,,flat,leasehold,new_build
248,2018-02-22,"Vicary House, 24, Apartment 4.3, Bartholomew Close, EC1A 7BB",906500,51.518154,-0.098603,,flat,leasehold,new_build
249,2017-09-28,"The Underwood Building, 25, Apartment 4.1, Bartholomew Close, EC1A 7BB",908000,51.518154,-0.098603,,flat,leasehold,new_build
250,2018-09-11,"Dominion House, 59, Apartment 4.6, Bartholomew Close, EC1A 7BF",915000,51.5184871,-0.0986822,,flat,leasehold,new_build
251,2018-01-03,"Vicary House, 24, Apartment 5.3, Bartholomew Close, EC1A 7BB",919240,51.518154,-0.098603,,flat,leasehold,new_build
252,2020-02-27,"The Levett Building, 50, Apartment 2.8, Little Britain, EC1A 7BR",920000,51.5181146,-0.0995757,,flat,leasehold,new_build
253,2020-07-29,"Percivall House, 64, Apartment 7.1, Bartholomew Close, EC1A 7BF",4227500,51.5183341,-0.099365,,flat,leasehold,new_build
254,2019-12-19,"9c, Apartment 105, Clerkenwell Road, EC1M 5PZ",125000,51.522584,-0.1049069,,flat,leasehold,old_stock
255,2021-05-18,"Flat 10, Pilgrims Court, 2 - 5, Carthusian Street, EC1M 6EB",900000,51.5206899,-0.0981287,,flat,leasehold,old_stock
256,2017-02-09,"Flat 1, 88a, St John Street, EC1M 4EH",970000,51.522149,-0.101663,,flat,leasehold,old_stock
257,2018-02-14,"Flat 510, City Pavilion, 33, Britton Street, EC1M 5UG",950000,51.520675,-0.103382,,flat,leasehold,old_stock
258,2016-10-11,"9b, Apartment 204, Clerkenwell Road, EC1M 5PY",950000,51.52259,-0.098905,,flat,leasehold,old_stock
259,2017-03-13,"Flat 2, 88a, St John Street, EC1M 4EH",935000,51.522149,-0.101663,,flat,leasehold,old_stock
260,2020-02-18,"Flat 106, City Pavilion, 33, Britton Street, EC1M 5UG",920000,51.520675,-0.103382,,flat,leasehold,old_stock
261,2017-04-28,"Flat 9, Dickens Court, 13 - 16, Britton Street, EC1M 5SX",920000,51.521856,-0.104659,,flat,leasehold,old_stock
262,2018-01-08,"Flat 9, Dickens Court, 13 - 16, Britton Street, EC1M 5SX",915000,51.521856,-0.104659,,flat,leasehold,old_stock
263,2021-05-07,"Flat E, 66, St John Street, EC1M 4DT",915000,51.5214177,-0.1014702,,flat,leasehold,old_stock
264,2016-11-11,"Flat 406, City Pavilion, 33, Britton Street, EC1M 5UG",910000,51.520675,-0.103382,,flat,leasehold,old_stock
265,2020-06-08,"Flat 10, 25 - 27, Farringdon Road, EC1M 3HA",900000,51.5198474,-0.1055641,,flat,leasehold,old_stock
266,2022-09-28,"Flat 15, Millennium Heights, 1, Britton Street, EC1M 5NW",885000,51.5221216,-0.1049504,,flat,leasehold,old_stock
267,2021-06-28,"4, Dickens Mews, EC1M 5SZ",987000,51.5214028,-0.1052545,,flat,leasehold,old_stock
268,2016-02-12,"Flat 515, City Pavilion, 33, Britton Street, EC1M 5UG",880000,51.520675,-0.103382,,flat,leasehold,old_stock
269,2018-12-05,"9b, Apartment 403, Clerkenwell Road, EC1M 5PY",875000,51.5229185,-0.0996924,,flat,leasehold,old_stock
270,2018-03-20,"Flat 21, 53, Britton Street, EC1M 5UQ",860000,51.521665,-0.10396,,flat,leasehold,old_stock
271,2020-07-17,"Flat 508, City Pavilion, 33, Britton Street, EC1M 5UG",860000,51.5207158,-0.1034869,,flat,leasehold,old_stock
272,2016-11-28,"Flat 16, 81 - 89, Farringdon Road, EC1M 3LL",850000,51.521795,-0.106996,,flat,leasehold,old_stock
273,2017-09-08,"Flat 316, City Pavilion, 33, Britton Street, EC1M 5UG",850000,51.520675,-0.103382,,flat,leasehold,old_stock
274,2017-06-06,"9c, Apartment 104, Clerkenwell Road, EC1M 5PZ",830000,51.522913,-0.099411,,flat,leasehold,old_stock
275,2016-08-05,"Flat 4, 10, Eagle Court, EC1M 5QD",825000,51.52067,-0.103036,,flat,leasehold,old_stock
276,2017-04-12,"Flat 21, 25 - 27, Farringdon Road, EC1M 3HA",820000,51.519286,-0.105847,,flat,leasehold,old_stock
277,2021-03-11,"Flat 35, 25 - 27, Farringdon Road, EC1M 3HA",800000,51.5195303,-0.1059298,,flat,leasehold,old_stock
278,2017-02-21,"Flat 2, 1, St Johns Place, EC1M 4NP",800000,51.522158,-0.103868,,flat,leasehold,old_stock
279,2017-02-28,"Flat 30, Millennium Heights, 1, Britton Street, EC1M 5NW",975000,51.522122,-0.10495,,flat,leasehold,old_stock
280,2017-07-21,"9c, Apartment 505, Clerkenwell Road, EC1M 5PZ",990000,51.522913,-0.099411,,flat,leasehold,old_stock
281,2017-05-17,"Flat 16, 25 - 27, Farringdon Road, EC1M 3HA",787500,51.519286,-0.105847,,flat,leasehold,old_stock
282,2019-12-19,"Flat 401, 4, St Johns Place, EC1M 4NP",1240000,51.5223258,-0.1030194,,flat,leasehold,old_stock
283,2017-01-27,"1, Apartment 4, Charterhouse Square, EC1M 6EE",2400000,51.520642,-0.098554,,flat,leasehold,old_stock
284,2016-11-04,"44 - 46, The Stables, St John Street, EC1M 4DF",2000000,51.520991,-0.101235,,flat,leasehold,old_stock
285,2018-04-30,"9, Apartment 601, Clerkenwell Road, EC1M 5PN",1850000,51.523081,-0.099202,,flat,leasehold,old_stock
286,2017-01-03,"Flat 1, Millennium Heights, 1, Britton Street, EC1M 5NW",1800000,51.522122,-0.10495,,flat,leasehold,old_stock
287,2016-07-04,"1, Apartment 1, Charterhouse Square, EC1M 6EE",1750000,51.520642,-0.098554,,flat,leasehold,old_stock
288,2016-10-31,"Flat 7, 91 - 92, Turnmill Street, EC1M 5QU",1500000,51.52076,-0.104563,,flat,leasehold,old_stock
289,2016-02-01,"Flat 4, 44 - 48, Clerkenwell Road, EC1M 5PS",1450000,51.522972,-0.100651,,flat,leasehold,old_stock
290,2018-09-14,"1a, Charterhouse Square, EC1M 6EE",1450000,51.5202883,-0.099856,2.0,flat,leasehold,old_stock
291,2021-10-18,"Flat 4, 28, St John's Lane, EC1M 4BU",1300000,51.5216573,-0.1022669,,flat,leasehold,old_stock
292,2020-11-06,"43, Fourth Floor, Charterhouse Square, EC1M 6EA",1300000,51.5204546,-0.099006,,flat,leasehold,old_stock
293,2016-05-05,"Albion House, 6 - 7, Apartment G01, Benjamin Street, EC1M 5QL",1200000,51.520773,-0.103824,,flat,leasehold,old_stock
294,2019-09-30,"Albion House, 6 - 7, Apartment 201, Benjamin Street, EC1M 5QL",1000000,51.5206905,-0.1041693,,flat,leasehold,old_stock
295,2016-11-07,"Flat 27, Millennium Heights, 1, Britton Street, EC1M 5NW",1145000,51.522122,-0.10495,,flat,leasehold,old_stock
296,2018-01-11,"Flat 40, 25 - 27, Farringdon Road, EC1M 3HA",1110000,51.519286,-0.105847,,flat,leasehold,old_stock
297,2018-06-29,"Flat 20, Mountford House, 25, Britton Street, EC1M 5NY",1080000,51.5215522,-0.1038495,,flat,leasehold,old_stock
298,2022-05-09,"Flat 11, 67, Turnmill Street, EC1M 5RR",1075000,51.5215312,-0.1054752,,flat,leasehold,old_stock
299,2022-05-09,"Flat 11, 67, Turnmill Street, EC1M 5RR",1075000,51.5216751,-0.1055629,,flat,leasehold,old_stock
300,2019-08-01,"7, Dickens Mews, EC1M 5SZ",1060000,51.5214028,-0.1052545,2.0,flat,leasehold,old_stock
301,2021-09-24,"Flat 30, 53, Britton Street, EC1M 5UQ",1050000,51.5216622,-0.1039769,,flat,leasehold,old_stock
302,2021-09-24,"Flat 30, 53, Britton Street, EC1M 5UQ",1050000,51.5216668,-0.1039344,,flat,leasehold,old_stock
303,2018-08-31,"Flat 111, City Pavilion, 33, Britton Street, EC1M 5UG",1048500,51.5207158,-0.1034869,,flat,leasehold,old_stock
304,2017-06-05,"Flat 10, Dickens Court, 13 - 16, Britton Street, EC1M 5SX",1025000,51.521856,-0.104659,,flat,leasehold,old_stock
305,2019-07-25,"Flat 105, City Pavilion, 33, Britton Street, EC1M 5UG",1000000,51.5221958,-0.1047454,,flat,leasehold,old_stock
306,2017-07-07,"Flat 3, 88a, St John Street, EC1M 4EH",800000,51.522149,-0.101663,,flat,leasehold,old_stock
307,2018-06-22,"Flat H, 66, St John Street, EC1M 4DT",765000,51.5214209,-0.1014516,,flat,leasehold,old_stock
308,2016-04-01,"20, Fourth Floor Offices, Britton Street, EC1M 5UA",149000,51.521634,-0.104293,,flat,leasehold,old_stock
309,2019-02-25,"Flat 96, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",352000,51.5209533,-0.0985481,,flat,leasehold,old_stock
310,2022-01-28,"Flat 24, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",510000,51.5209533,-0.0985481,,flat,leasehold,old_stock
311,2020-01-09,"Flat 13, 25 - 27, Farringdon Road, EC1M 3HA",500000,51.519286,-0.105847,,flat,leasehold,old_stock
312,2021-06-29,"Flat 2, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",500000,51.5209533,-0.0985481,,flat,leasehold,old_stock
313,2022-03-04,"Flat 37, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EU",500000,51.5209765,-0.0985143,,flat,leasehold,old_stock
314,2018-10-09,"Flat 17, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",410000,51.5209533,-0.0985481,,flat,leasehold,old_stock
315,2016-03-09,"Flat 17, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",400000,51.520975,-0.09854,,flat,leasehold,old_stock
316,2022-06-24,"Flat 86, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",365000,51.5209765,-0.0985143,,flat,leasehold,old_stock
317,2022-06-24,"Flat 86, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",365000,51.5209533,-0.0985481,,flat,leasehold,old_stock
318,2016-04-15,"Flat 42, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EU",360000,51.520975,-0.09854,,flat,leasehold,old_stock
319,2019-07-01,"Flat 9, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",360000,51.5209533,-0.0985481,,flat,leasehold,old_stock
320,2021-03-05,"Flat 83, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",335000,51.5209533,-0.0985481,,flat,leasehold,old_stock
321,2017-12-18,"Flat 7, 1, St Johns Place, EC1M 4NP",535000,51.522158,-0.103868,,flat,leasehold,old_stock
322,2019-10-31,"Flat 3, 58, Britton Street, EC1M 5UT",320000,51.5221736,-0.1047172,,flat,leasehold,old_stock
323,2022-07-22,"Flat 47, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EU",319000,51.5209765,-0.0985143,,flat,leasehold,old_stock
324,2016-12-07,"Flat 31, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",312000,51.520975,-0.09854,,flat,leasehold,old_stock
325,2022-06-13,"Flat 80, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",310000,51.5209765,-0.0985143,,flat,leasehold,old_stock
326,2022-06-01,"Flat 66, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",305000,51.5209533,-0.0985481,,flat,leasehold,old_stock
327,2022-10-07,"Flat 72, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",295000,51.5209765,-0.0985143,,flat,leasehold,old_stock
328,2021-12-17,"Flat 123, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EY",295000,51.5209533,-0.0985481,,flat,leasehold,old_stock
329,2022-06-10,"Flat 122, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EY",285000,51.5209765,-0.0985143,,flat,leasehold,old_stock
330,2022-07-29,"Flat 1, 25 - 27, Farringdon Road, EC1M 3HA",279999,51.5192872,-0.1058206,,flat,leasehold,old_stock
331,2021-08-19,"Flat 119, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EY",279000,51.520939,-0.0986342,,flat,leasehold,old_stock
332,2021-12-09,"Flat 97, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EY",262000,51.5209533,-0.0985481,,flat,leasehold,old_stock
333,2022-03-23,"Flat 3, 1, St Johns Place, EC1M 4NP",525000,51.5224177,-0.1032512,,flat,leasehold,old_stock
334,2019-04-18,"Flat 4, 67, Turnmill Street, EC1M 5RR",535000,51.5215312,-0.1054752,,flat,leasehold,old_stock
335,2016-07-01,"Flat 1, Dickens Court, 13 - 16, Britton Street, EC1M 5SX",750000,51.521856,-0.104659,,flat,leasehold,old_stock
336,2018-12-03,"Flat 52, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EU",674995,51.5209533,-0.0985481,,flat,leasehold,old_stock
337,2022-08-30,"Flat 20, The Red House, 49 - 53, Clerkenwell Road, EC1M 5RS",750000,51.5222621,-0.1046016,,flat,leasehold,old_stock
338,2017-06-16,"9a, Apartment 203, Clerkenwell Road, EC1M 5PW",750000,51.52286,-0.098894,,flat,leasehold,old_stock
339,2018-11-02,"Flat 2, 1, Briset Street, EC1M 5NR",744000,51.5215524,-0.1037545,,flat,leasehold,old_stock
340,2022-06-24,"Flat 5, 15, Carthusian Street, EC1M 6AD",740000,51.5205973,-0.0978489,,flat,leasehold,old_stock
341,2022-01-28,"Flat A, 66, St John Street, EC1M 4DT",732500,51.5214209,-0.1014516,,flat,leasehold,old_stock
342,2022-08-26,"Flat 64, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EX",725000,51.5209765,-0.0985143,,flat,leasehold,old_stock
343,2022-04-06,"Flat 6, The Red House, 49 - 53, Clerkenwell Road, EC1M 5RS",716000,51.5223114,-0.104653,,flat,leasehold,old_stock
344,2019-11-15,"Flat 1, 18, Clerkenwell Road, EC1M 5PF",700000,51.5231388,-0.0988735,3.0,flat,leasehold,old_stock
345,2018-07-04,"Flat 7, 88, Cowcross Street, EC1M 6BP",695000,51.5200033,-0.1024316,,flat,leasehold,old_stock
346,2019-03-01,"Flat 6, The Red House, 49 - 53, Clerkenwell Road, EC1M 5RS",675000,51.5223555,-0.1043471,,flat,leasehold,old_stock
347,2018-05-02,"Flat 26, Florin Court, 6 - 9, Charterhouse Square, EC1M 6ET",665000,51.5209533,-0.0985481,,flat,leasehold,old_stock
348,2019-05-31,"Flat 36, Florin Court, 6 - 9, Charterhouse Square, EC1M 6EU",540000,51.5209533,-0.0985481,,flat,leasehold,old_stock
349,2019-07-19,"Flat 9, Mountford House, 25, Britton Street, EC1M 5NY",665000,51.5220938,-0.1046182,,flat,leasehold,old_stock
350,2017-09-22,"9a, Apartment 101, Clerkenwell Road, EC1M 5PW",665000,51.52286,-0.098894,,flat,leasehold,old_stock
351,2019-11-22,"Flat 5, Pilgrims Court, 2 - 5, Carthusian Street, EC1M 6EB",660000,51.5206899,-0.0981287,,flat,leasehold,old_stock
352,2018-05-16,"Flat 6, 88, Cowcross Street, EC1M 6BP",640000,51.5200454,-0.1024767,,flat,leasehold,old_stock
353,2019-04-15,"9b, Apartment 501, Clerkenwell Road, EC1M 5PY",620000,51.5229185,-0.0996924,,flat,leasehold,old_stock
